bmrb_id,manifest_status,exclude_from_filtered_dataset,reason_codes,reason_summary,ligand_flag,paramagnetic_or_aromatic_ligand_flag,eight_sigma_outlier_flag,carbon_bound_proton_extreme_flag,withdrawn_entry_flag,rule_version,built_at
11390,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11391,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11392,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11393,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11394,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11395,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11396,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11397,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11398,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11399,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11400,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11401,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11402,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11403,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11404,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11405,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11406,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11407,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11408,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11409,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11410,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11411,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11412,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11413,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11414,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11415,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11416,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11417,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11419,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11420,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11422,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11423,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11424,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11425,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11426,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11427,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11428,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11429,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11430,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11431,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11434,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11435,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11436,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11437,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11438,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11439,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11440,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11441,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11442,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11443,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11450,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11451,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11452,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11453,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11454,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11456,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11457,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11458,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11459,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11460,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11461,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11462,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11463,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11466,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11467,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11468,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11469,excluded,yes,eight_sigma_outlier,eight-sigma outlier,yes,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11470,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11471,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11472,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11473,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11474,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11475,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11476,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11477,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11478,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11479,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11480,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11481,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11482,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11483,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11484,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11485,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11486,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11487,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11488,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11489,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11490,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11491,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11492,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11493,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11494,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11495,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11496,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11497,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11498,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11499,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11500,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11501,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11502,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11504,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11505,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11506,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11507,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11508,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11511,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11512,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11513,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11514,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11515,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11516,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11519,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11520,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11521,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11522,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11523,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11524,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11525,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11526,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11527,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11528,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11529,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11530,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11531,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11532,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11534,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11535,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11536,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11537,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11538,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11539,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11540,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11541,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11542,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11543,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11544,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11545,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11546,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11547,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11548,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11549,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11550,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11551,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11552,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11553,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11554,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11555,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11556,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11557,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11558,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11559,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11560,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11561,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11562,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11563,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11564,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11565,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11566,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11567,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11568,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11569,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11570,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11572,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11573,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11574,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11575,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11578,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11580,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11581,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11582,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11583,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11584,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11585,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11587,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
11588,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
